threshold,precision,recall,f_beta
-1.6063453,0.7919505425182942,0.9996814779423475,0.8837733192532905
-1.6042863,0.7920005047000189,0.9996814779423475,0.8838044281736769
-1.597833,0.7920504731861199,0.9996814779423475,0.8838355392842152
-1.5939232,0.7921004479777904,0.9996814779423475,0.883866652585137
-1.5927414,0.7921504290762241,0.9996814779423475,0.8838977680766735
-1.5901715,0.792200416482615,0.9996814779423475,0.8839288857590559
-1.5839416,0.7922504101981572,0.9996814779423475,0.8839600056325161
-1.5832042,0.7923004102240454,0.9996814779423475,0.883991127697285
-1.5821024,0.7923504165614744,0.9996814779423475,0.8840222519535944
-1.5814439,0.7924004292116392,0.9996814779423475,0.8840533784016756
-1.5804836,0.7924504481757354,0.9996814779423475,0.8840845070417601
-1.5804278,0.7925004734549587,0.9996814779423475,0.8841156378740798
-1.5786651,0.7924873737373738,0.9996018474279343,0.8840763434039718
-1.5774473,0.7925374076646253,0.9996018474279343,0.8841074761413525
-1.571632,0.7925874479100896,0.9996018474279343,0.8841386110714886
-1.570675,0.7926374944749637,0.9996018474279343,0.8841697481946114
-1.5705403,0.7926875473604446,0.9996018474279343,0.8842008875109527
-1.5623916,0.7927376065677297,0.9996018474279343,0.8842320290207443
-1.5620581,0.7927876720980169,0.9996018474279343,0.8842631727242178
-1.5616983,0.7928377439525043,0.9996018474279343,0.8842943186216051
-1.5598148,0.7928878221323901,0.9996018474279343,0.8843254667131382
-1.548164,0.7929379066388731,0.9996018474279343,0.8843566169990488
-1.5460035,0.7929248262792167,0.9995222169135213,0.8843173171757783
-1.5459117,0.7929749194516394,0.9995222169135213,0.8843484693692886
-1.543182,0.7930250189537529,0.9995222169135213,0.8843796237576973
-1.542956,0.7930751247867568,0.9995222169135213,0.8844107803412363
-1.5418462,0.7931252369518513,0.9995222169135213,0.8844419391201379
-1.5408245,0.793175355450237,0.9995222169135213,0.8844731000946341
-1.540656,0.7932254802831142,0.9995222169135213,0.8845042632649566
-1.5390209,0.7932756114516842,0.9995222169135213,0.8845354286313377
-1.5378274,0.7933257489571482,0.9995222169135213,0.8845665961940098
-1.5373374,0.793375892800708,0.9995222169135213,0.8845977659532047
-1.5356079,0.7934260429835651,0.9995222169135213,0.8846289379091549
-1.5318724,0.793476199506922,0.9995222169135213,0.8846601120620924
-1.5313998,0.7935263623719813,0.9995222169135213,0.8846912884122499
-1.5308131,0.7935765315799457,0.9995222169135213,0.884722466959859
-1.5304152,0.7936267071320182,0.9995222169135213,0.8847536477051525
-1.5292131,0.7936768890294025,0.9995222169135213,0.8847848306483629
-1.5260521,0.7937270772733022,0.9995222169135213,0.8848160157897224
-1.5254248,0.7937772718649213,0.9995222169135213,0.8848472031294632
-1.5250221,0.7938274728054642,0.9995222169135213,0.8848783926678181
-1.5248226,0.7938144329896907,0.9994425863991081,0.8848390849161409
-1.5210911,0.793864642631246,0.9994425863991081,0.8848702763672447
-1.5188128,0.7939148586248339,0.9994425863991081,0.8849014700174851
-1.5145487,0.79396508097166,0.9994425863991081,0.8849326658670944
-1.5140339,0.7940153096729298,0.9994425863991081,0.8849638639163053
-1.5134476,0.7940655447298495,0.9994425863991081,0.8849950641653506
-1.5117851,0.7941157861436254,0.9994425863991081,0.8850262666144626
-1.5113369,0.7941660339154645,0.9994425863991081,0.8850574712638744
-1.5106956,0.7941530089223565,0.999362955884695,0.8850181587386201
-1.5104555,0.7942032654094419,0.999362955884695,0.8850493653027505
-1.5046107,0.7942535282577052,0.999362955884695,0.8850805740677036
-1.5027295,0.7943037974683544,0.999362955884695,0.885111785033712
-1.5023097,0.7943540730425976,0.999362955884695,0.8851429982010088
-1.4976655,0.7944043549816433,0.999362955884695,0.8851742135698267
-1.4974612,0.7944546432867,0.999362955884695,0.8852054311403987
-1.4962484,0.7945049379589769,0.999362955884695,0.8852366509129578
-1.4958228,0.7945552389996834,0.999362955884695,0.8852678728877369
-1.4954752,0.7946055464100291,0.999362955884695,0.8852990970649693
-1.4943789,0.7946558601912239,0.999362955884695,0.8853303234448875
-1.4942516,0.7947061803444783,0.999362955884695,0.8853615520277252
