update,epoch,batch,learning_rate,binary_cross_entropy,regularization_loss,total_loss
962,61,2,0.002579303520876644,0.40751516819000244,0.00020658189058303834,0.4077217500805855
963,61,3,0.0025779639707884366,0.42563438415527344,0.0002066868841648102,0.42584107103943825
964,61,4,0.0025766265056033234,0.43525734543800354,0.00020678815245628359,0.4354641335904598
965,61,5,0.002575291119918602,0.4291500747203827,0.00020686623454093934,0.4293569409549236
966,61,6,0.0025739578083511473,0.4317622184753418,0.00020696797966957093,0.43196918645501137
967,61,7,0.002572626565537326,0.45458096265792847,0.00020703569054603577,0.4547879983484745
968,61,8,0.0025712973861329,0.4240433871746063,0.000207121342420578,0.4242505085170269
969,61,9,0.0025699702648129424,0.4195908308029175,0.00020724178850650788,0.419798072591424
970,61,10,0.0025686451962717424,0.4306688904762268,0.0002073139548301697,0.43087620443105695
971,61,11,0.00256732217522272,0.42313152551651,0.0002074313908815384,0.42333895690739154
972,61,12,0.002566001196398337,0.4289349913597107,0.0002075449675321579,0.42914253632724286
973,61,13,0.0025646822545500056,0.42048051953315735,0.00020763157308101654,0.42068815110623836
974,61,14,0.002563365344448006,0.44264495372772217,0.00020766067504882812,0.442852614402771
975,61,15,0.0025620504608813944,0.42763614654541016,0.00020776841044425966,0.42784391495585444
976,61,16,0.0025607375986579197,0.4204989969730377,0.0002078986167907715,0.4207068955898285
977,62,1,0.002559426752603936,0.41463255882263184,0.00020801405608654022,0.4148405728787184
978,62,2,0.0025581179175643174,0.45232802629470825,0.00020809957385063173,0.4525361258685589
979,62,3,0.0025568110884023726,0.4222056269645691,0.00020825228095054627,0.42241387924551965
980,62,4,0.0025555062599997595,0.42354464530944824,0.0002083786427974701,0.42375302395224573
981,62,5,0.002554203427256404,0.4333323538303375,0.0002084575742483139,0.43354081140458584
982,62,6,0.002552902585090411,0.42930716276168823,0.00020853824913501739,0.42951570101082326
983,62,7,0.0025516037284379874,0.4260638356208801,0.0002086283713579178,0.42627246399223806
984,62,8,0.002550306852253353,0.43611449003219604,0.00020866480469703674,0.4363231548368931
985,62,9,0.0025490119515086647,0.42392826080322266,0.00020876124501228332,0.42413702204823495
986,62,10,0.002547719021193928,0.41922685503959656,0.00020886027812957764,0.4194357153177261
987,62,11,0.0025464280563169215,0.4028863310813904,0.00020897781848907472,0.40309530889987943
988,62,12,0.0025451390519031112,0.41723933815956116,0.00020910799503326416,0.4174484461545944
989,62,13,0.0025438520029955735,0.4232059121131897,0.00020920315384864808,0.42341511526703834
990,62,14,0.0025425669046549126,0.46444082260131836,0.00020925423502922059,0.46465007683634757
991,62,15,0.002541283751959184,0.42520594596862793,0.00020932914316654206,0.42541527511179444
992,62,16,0.00254000254000381,0.4218832850456238,0.00020939046144485474,0.42209267550706864
993,63,1,0.0025387232639015075,0.41311824321746826,0.00020946767926216127,0.4133277108967304
994,63,2,0.002537445918782205,0.42691531777381897,0.00020954516530036926,0.42712486293911933
995,63,3,0.0025361704997929656,0.4165302515029907,0.00020963643491268158,0.4167398879379034
996,63,4,0.0025348970020979116,0.4328420162200928,0.00020972207188606264,0.43305173829197885
997,63,5,0.0025336254208781456,0.4494122266769409,0.0002097916454076767,0.4496220183223486
998,63,6,0.0025323557513316735,0.4267161786556244,0.0002099117636680603,0.42692609041929247
999,63,7,0.0025310879886733307,0.4438133239746094,0.0002100066840648651,0.4440233306586742
1000,63,8,0.0025298221281347035,0.4198218882083893,0.00021011002361774446,0.42003199823200704
1001,63,9,0.0025285581649640556,0.421837717294693,0.00021019110083580017,0.4220479083955288
1002,63,10,0.0025272960944262538,0.41721034049987793,0.00021029670536518098,0.4174206372052431
1003,63,11,0.0025260359118026905,0.43588268756866455,0.00021041008830070495,0.43609309765696525
1004,63,12,0.0025247776123912126,0.42568352818489075,0.0002104896903038025,0.42589401787519454
1005,63,13,0.002523521191506047,0.4353615641593933,0.00021059703826904297,0.43557216119766234
1006,63,14,0.002522266644477727,0.4259163737297058,0.0002106933742761612,0.42612706710398196
1007,63,15,0.002521013966653018,0.42012766003608704,0.00021078653633594514,0.420338446572423
1008,63,16,0.002519763153394848,0.4114628732204437,0.0002108728736639023,0.4116737460941076
1009,64,1,0.0025185142000822345,0.415785014629364,0.0002109963744878769,0.4159960110038519
1010,64,2,0.00251726710211021,0.4277423620223999,0.0002110843360424042,0.4279534463584423
1011,64,3,0.002516021854889756,0.4418930411338806,0.00021112293004989626,0.4421041640639305
1012,64,4,0.002514778453847726,0.4196130037307739,0.00021120625734329223,0.4198242099881172
1013,64,5,0.00251353689442678,0.4320943057537079,0.00021131232380867005,0.43230561807751655
1014,64,6,0.002512297172085311,0.42741262912750244,0.0002114025503396988,0.42762403167784213
1015,64,7,0.002511059282297378,0.43433645367622375,0.000211503729224205,0.43454795740544794
1016,64,8,0.0025098232205526343,0.40342196822166443,0.00021161743998527528,0.4036335856616497
1017,64,9,0.0025085889823562592,0.43656957149505615,0.0002116951495409012,0.43678126664459704
1018,64,10,0.0025073565632288907,0.42636966705322266,0.00021178215742111207,0.4265814492106438
1019,64,11,0.0025061259587065544,0.41935181617736816,0.00021190805733203887,0.41956372423470023
1020,64,12,0.0025048971643405983,0.4357278347015381,0.00021199700236320497,0.43593983170390127
1021,64,13,0.002503670175697623,0.42267078161239624,0.00021207955479621887,0.4228828611671925
1022,64,14,0.0025024449883594177,0.4238937497138977,0.0002121662199497223,0.42410591593384744
1023,64,15,0.0025012215979228897,0.4242880940437317,0.00021225301921367647,0.42450034706294537
1024,64,16,0.0025,0.4293612837791443,0.0002123345732688904,0.4295736183524132
1025,65,1,0.002498780190217697,0.42753320932388306,0.0002124379575252533,0.4277456472814083
1026,65,2,0.0024975621642178507,0.4114667773246765,0.0002125379890203476,0.41167931531369684
1027,65,3,0.002496345917657186,0.4221802055835724,0.00021263475716114044,0.42239284034073354
1028,65,4,0.002495131446207221,0.43401843309402466,0.00021273507177829742,0.434231168165803
1029,65,5,0.0024939187455541986,0.43748509883880615,0.0002128017097711563,0.4376979005485773
1030,65,6,0.0024927078113990233,0.41226404905319214,0.0002129298448562622,0.4124769788980484
1031,65,7,0.0024914986394571985,0.42817845940589905,0.00021300771832466126,0.4283914671242237
1032,65,8,0.0024902912254587614,0.4219558835029602,0.00021310126781463624,0.42216898477077486
1033,65,9,0.0024890855651482206,0.42649388313293457,0.0002131853848695755,0.42670706851780416
1034,65,10,0.0024878816542844915,0.4257713556289673,0.0002132813185453415,0.42598463694751265
1035,65,11,0.002486679488640837,0.4239230155944824,0.0002133490741252899,0.4241363646686077
1036,65,12,0.0024854790640048002,0.42307549715042114,0.00021344423294067383,0.4232889413833618
1037,65,13,0.002484280376178148,0.43054452538490295,0.00021352219581604004,0.430758047580719
1038,65,14,0.0024830834209768034,0.4439356327056885,0.00021359601616859436,0.4441492287218571
1039,65,15,0.0024818881942307905,0.42349621653556824,0.00021368148922920228,0.4237098980247974
1040,65,16,0.0024806946917841693,0.4137779772281647,0.00021378669142723083,0.4139917639195919
1041,66,1,0.0024795029094949747,0.4134112596511841,0.00021389225125312806,0.4136251519024372
1042,66,2,0.002478312843235159,0.4115445613861084,0.00021400377154350282,0.4117585651576519
1043,66,3,0.00247712448889053,0.4226000905036926,0.000214101642370224,0.42281419214606286
1044,66,4,0.0024759378423606917,0.4175979495048523,0.00021422368288040162,0.41781217318773267
1045,66,5,0.002474752899558984,0.43667158484458923,0.0002143028974533081,0.43688588774204257
1046,66,6,0.0024735696564124254,0.43745577335357666,0.00021435803174972535,0.4376701313853264
1047,66,7,0.002472388108861652,0.4220566153526306,0.0002144673615694046,0.4222710827142
1048,66,8,0.002471208252860862,0.44200438261032104,0.00021454134583473206,0.44221892395615575
1049,66,9,0.0024700300843777537,0.404241144657135,0.000214672788977623,0.40445581744611264
1050,66,10,0.0024688535993934706,0.41081148386001587,0.00021478627622127533,0.41102627013623716
1051,66,11,0.002467678793902543,0.42565417289733887,0.0002148584872484207,0.4258690313845873
1052,66,12,0.0024665056639128296,0.43410244584083557,0.0002149220257997513,0.43431736786663533
1053,66,13,0.0024653342054454627,0.41914257407188416,0.00021501876413822175,0.41935759283602236
1054,66,14,0.0024641644145347898,0.4380251169204712,0.0002150557041168213,0.43824017262458803
1055,66,15,0.002462996287228317,0.4339134097099304,0.00021513581275939942,0.4341285455226898
1056,66,16,0.0024618298195866546,0.43718740344047546,0.00021520878374576568,0.4374026122242212
1057,67,1,0.00246066500768346,0.4423542022705078,0.00021525967121124268,0.44256946194171903
1058,67,2,0.002459501847605383,0.4338908791542053,0.00021533924341201783,0.4341062183976173
1059,67,3,0.0024583403354520084,0.41792410612106323,0.0002154553234577179,0.41813956144452097
1060,67,4,0.002457180467335805,0.4168289303779602,0.00021552699804306032,0.41704445737600326
1061,67,5,0.002456022239382067,0.4017275273799896,0.0002156382501125336,0.4019431656301022
1062,67,6,0.002454865647728862,0.4241198003292084,0.00021570204198360443,0.424335502371192
1063,67,7,0.0024537106885269776,0.42531970143318176,0.0002158028930425644,0.42553550432622433
1064,67,8,0.0024525573579398633,0.44468969106674194,0.00021587124466896057,0.44490556231141093
1065,67,9,0.0024514056521435824,0.41897791624069214,0.0002159641981124878,0.4191938804388046
1066,67,10,0.002450255567326755,0.42666786909103394,0.00021605411171913148,0.4268839232027531
1067,67,11,0.002449107099690508,0.42522209882736206,0.00021611711382865905,0.42543821594119074
1068,67,12,0.0024479602454484184,0.42475783824920654,0.0002161889374256134,0.42497402718663213
1069,67,13,0.002446815000826464,0.4115723967552185,0.00021630235016345978,0.41178869910538196
1070,67,14,0.0024456713620629724,0.4273390471935272,0.0002164245992898941,0.4275554717928171
1071,67,15,0.0024445293254085633,0.4324742555618286,0.00021652060747146608,0.4326907761693001
1072,67,16,0.0024433888871261042,0.4166380763053894,0.00021662604808807373,0.4168547023534775
1073,68,1,0.0024422500434906546,0.4181661605834961,0.00021672628819942476,0.4183828868716955
1074,68,2,0.0024411127907894136,0.4300287663936615,0.00021683019399642946,0.43024559658765793
1075,68,3,0.0024399771253216748,0.4277251660823822,0.0002169390618801117,0.42794210514426234
1076,68,4,0.0024388430433987694,0.4061049520969391,0.00021702179312705995,0.40632197389006613
1077,68,5,0.002437710541344021,0.4009583592414856,0.00021712222695350648,0.4011754814684391
1078,68,6,0.0024365796154926906,0.43368640542030334,0.00021719646453857423,0.4339036018848419
1079,68,7,0.0024354502621919323,0.4251997172832489,0.00021729296445846557,0.4254170102477074
1080,68,8,0.0024343224778007383,0.4130854606628418,0.0002173597514629364,0.4133028204143047
1081,68,9,0.002433196258689894,0.42417341470718384,0.00021746674180030823,0.4243908814489841
1082,68,10,0.0024320716012419265,0.42293256521224976,0.0002175634354352951,0.42315012864768503
1083,68,11,0.002430948501851056,0.43999966979026794,0.00021761491894721984,0.4402172847092152
1084,68,12,0.002429826956923148,0.4175977408885956,0.0002177441716194153,0.417815485060215
1085,68,13,0.002428706962875665,0.4439663887023926,0.00021780088543891908,0.4441841895878315
1086,68,14,0.002427588516137618,0.42851942777633667,0.0002178775668144226,0.4287373053431511
1087,68,15,0.002426471613149518,0.422946572303772,0.00021793085336685181,0.4231645031571388
1088,68,16,0.00242535625036333,0.4337131977081299,0.00021801987290382386,0.4339312175810337
1089,69,1,0.0024242424242424242,0.42554330825805664,0.00021812216937541962,0.4257614304274321
1090,69,2,0.0024231301312615306,0.41526275873184204,0.00021823319792747497,0.4154809919297695
1091,69,3,0.0024220193679066904,0.4306507110595703,0.00021830555796623232,0.43086901661753657
1092,69,4,0.00242091013067521,0.4323248863220215,0.0002183714509010315,0.4325432577729225
1093,69,5,0.002419802416075614,0.41414815187454224,0.00021846345067024232,0.41436661532521246
1094,69,6,0.0024186962206276023,0.4380858540534973,0.00021853464841842653,0.43830438870191574
1095,69,7,0.0024175915408619977,0.4167039692401886,0.00021861326694488527,0.4169225825071335
1096,69,8,0.0024164883733207077,0.41480880975723267,0.00021872150897979736,0.41502753126621245
1097,69,9,0.0024153867145566736,0.42420536279678345,0.00021879000961780548,0.4244241528064013
1098,69,10,0.0024142865611338276,0.42811208963394165,0.00021888145804405213,0.4283309710919857
1099,69,11,0.0024131879096270467,0.4271796941757202,0.0002189578413963318,0.4273986520171165
1100,69,12,0.0024120907566221087,0.42195820808410645,0.00021905815601348878,0.4221772662401199
1101,69,13,0.002410995098715649,0.4217638373374939,0.00021915370225906373,0.42198299103975295
1102,69,14,0.002409900932515112,0.4047091603279114,0.00021925914287567139,0.40492841947078706
1103,69,15,0.0024088082546387113,0.4268384575843811,0.00021931600570678712,0.4270577735900879
1104,69,16,0.002407717061715384,0.44154730439186096,0.0002193925827741623,0.4417666969746351
1105,70,1,0.0024066273503847474,0.44567346572875977,0.00021943214535713197,0.4458928978741169
1106,70,2,0.002405539117297055,0.4296967387199402,0.0002195163369178772,0.42991625505685804
1107,70,3,0.002404452359113153,0.41628581285476685,0.0002196323722600937,0.4165054452270269
1108,70,4,0.0024033670725044387,0.43730366230010986,0.00021973934769630433,0.4375234016478062
1109,70,5,0.002402283254152817,0.4328804612159729,0.0002198142856359482,0.43310027550160884
1110,70,6,0.002401200900750657,0.4236035943031311,0.00021987904608249665,0.4238234733492136
1111,70,7,0.00240012000900075,0.41500356793403625,0.0002200019657611847,0.4152235698997974
1112,70,8,0.002399040575616269,0.41381728649139404,0.00022007136046886443,0.4140373578518629
1113,70,9,0.002397962597320723,0.4202202260494232,0.0002201991379261017,0.4204404251873493
1114,70,10,0.002396886070847919,0.43014243245124817,0.00022029155492782592,0.430362724006176
1115,70,11,0.002395810992941919,0.43022897839546204,0.00022032976150512695,0.43044930815696714
1116,70,12,0.0023947373603569987,0.4107130765914917,0.00022041133046150208,0.4109334879219532
1117,70,13,0.002393665169857605,0.41083329916000366,0.00022048181295394897,0.41105378097295764
1118,70,14,0.002392594418218317,0.42251265048980713,0.00022056116163730622,0.42273321165144445
1119,70,15,0.0023915251022238043,0.41976648569107056,0.00022063305974006654,0.41998711875081063
1120,70,16,0.0023904572186687874,0.4030035734176636,0.00022077304124832153,0.4032243464589119
1121,71,1,0.0023893907643579957,0.4325484335422516,0.0002208382785320282,0.4327692718207836
1122,71,2,0.0023883257361061285,0.4285144805908203,0.00022090581059455873,0.4287353864014149
1123,71,3,0.0023872621307378153,0.41776156425476074,0.00022098925709724426,0.417982553511858
1124,71,4,0.0023861999450875745,0.41900479793548584,0.0002211085855960846,0.41922590652108194
1125,71,5,0.002385139175999776,0.41132164001464844,0.00022121021151542665,0.4115428502261639
1126,71,6,0.002384079820328599,0.4169706702232361,0.00022129708528518678,0.41719196730852126
1127,71,7,0.002383021874937997,0.4375354051589966,0.0002213902771472931,0.4377567954361439
1128,71,8,0.0023819653367016546,0.40259850025177,0.00022148659825325012,0.4028199868500233
1129,71,9,0.0023809102025029506,0.4132070541381836,0.00022157806158065797,0.4134286321997643
1130,71,10,0.002379856469234919,0.43519794940948486,0.0002216189205646515,0.4354195683300495
1131,71,11,0.0023788041338002105,0.4180316925048828,0.0002217092663049698,0.4182534017711878
1132,71,12,0.002377753193111056,0.4253769516944885,0.00022179946303367616,0.4255987511575222
1133,71,13,0.0023767036440892264,0.41977357864379883,0.00022186508774757385,0.4199954437315464
1134,71,14,0.002375655483665995,0.4173045754432678,0.00022196206450462343,0.41752653750777247
1135,71,15,0.0023746087087820993,0.4344311058521271,0.00022204113006591797,0.434653146982193
1136,71,16,0.0023735633163877064,0.43733564019203186,0.00022211161255836486,0.4375577518045902
1137,72,1,0.0023725193034423732,0.4282916188240051,0.0002221735119819641,0.4285137923359871
1138,72,2,0.002371476666915009,0.4210021495819092,0.0002222563922405243,0.42122440597414973
1139,72,3,0.002370435403783839,0.4153827428817749,0.00022234439849853517,0.41560508728027346
1140,72,4,0.0023693955110363693,0.42109960317611694,0.00022243058681488038,0.4213220337629318
1141,72,5,0.002368356985669348,0.41595786809921265,0.00022250987589359284,0.41618037797510626
1142,72,6,0.0023673198246887284,0.4260098338127136,0.0002225743532180786,0.4262324081659317
1143,72,7,0.0023662840251096368,0.4337155222892761,0.00022260944545269014,0.43393813173472884
1144,72,8,0.0023652495839563306,0.41713783144950867,0.000222722589969635,0.4173605540394783
1145,72,9,0.0023642164982621665,0.43184274435043335,0.0002228129506111145,0.43206555730104446
1146,72,10,0.002363184765069565,0.4332278370857239,0.0002228778898715973,0.43345071497559545
1147,72,11,0.0023621543814299705,0.4232749342918396,0.000223008930683136,0.4234979432225227
1148,72,12,0.0023611253444038214,0.42765915393829346,0.00022310009598731996,0.42788225403428076
1149,72,13,0.002360097651060511,0.40644916892051697,0.0002231864631175995,0.40667235538363455
1150,72,14,0.002359071298478354,0.41827115416526794,0.00022328205406665802,0.4184944362193346
1151,72,15,0.0023580462837445525,0.4153735041618347,0.00022335557639598848,0.4155968597382307
1152,72,16,0.0023570226039551587,0.4172808527946472,0.00022344061732292175,0.41750429341197015
1153,73,1,0.002356000256215042,0.4300561249256134,0.00022349886596202852,0.4302796237915754
1154,73,2,0.002354979237637855,0.40835410356521606,0.0002235889583826065,0.40857769252359866
1155,73,3,0.0023539595453459985,0.4269077181816101,0.0002236667275428772,0.427131384909153
1156,73,4,0.0023529411764705885,0.4292060434818268,0.00022380235791206362,0.42942984583973887
1157,73,5,0.0023519241281514188,0.4204874336719513,0.0002239125370979309,0.4207113462090492
1158,73,6,0.0023509083975369336,0.4195743501186371,0.00022402319312095643,0.41979837331175807
1159,73,7,0.0023498939817841865,0.4235703945159912,0.00022405165433883668,0.4237944461703301
1160,73,8,0.002348880878058814,0.4112786054611206,0.00022412824630737305,0.41150273370742796
1161,73,9,0.002347869083534997,0.41563552618026733,0.0002242041826248169,0.41585973036289214
1162,73,10,0.0023468585953954303,0.41916918754577637,0.0002242780476808548,0.41939346559345725
1163,73,11,0.002345849410831289,0.4265647530555725,0.00022438567876815796,0.42678913873434066
1164,73,12,0.002344841527042197,0.40239423513412476,0.0002244839519262314,0.402618719086051
1165,73,13,0.0023438349412361905,0.4291296601295471,0.0002245582938194275,0.4293542184233666
1166,73,14,0.002342829650629691,0.42214304208755493,0.00022463986277580263,0.42236768195033075
1167,73,15,0.0023418256524474685,0.4305760860443115,0.0002246956080198288,0.4308007816523314
1168,73,16,0.0023408229439226117,0.4369918704032898,0.00022473853826522828,0.437216608941555
1169,74,1,0.002339821522296494,0.41529223322868347,0.00022481687366962433,0.41551705010235307
1170,74,2,0.002338821384818744,0.4235028028488159,0.00022492170333862304,0.4237277245521545
1171,74,3,0.0023378225287472142,0.4086855351924896,0.00022500428557395937,0.4089105394780636
1172,74,4,0.002336824951347944,0.402313768863678,0.00022508414089679717,0.40253885300457476
1173,74,5,0.002335828649895135,0.4166242480278015,0.00022522284090518952,0.4168494708687067
1174,74,6,0.0023348336216711158,0.4452766180038452,0.00022526079416275026,0.44550187879800796
1175,74,7,0.002333839863966313,0.4109621047973633,0.00022534701228141786,0.4111874518096447
1176,74,8,0.002332847374079217,0.4354357123374939,0.00022542205452919008,0.4356611343920231
1177,74,9,0.002331856149316356,0.42007681727409363,0.0002255038321018219,0.4203023211061955
1178,74,10,0.0023308661869922602,0.4266560673713684,0.00022556418180465698,0.42688163155317305
1179,74,11,0.0023298774844294342,0.4264923632144928,0.00022567111253738405,0.4267180343270302
1180,74,12,0.002328890038958328,0.4120818078517914,0.00022574999928474428,0.41230755785107615
1181,74,13,0.002327903847917302,0.43832719326019287,0.00022581565380096436,0.43855300891399385
1182,74,14,0.0023269189086526005,0.4106273055076599,0.00022586479783058167,0.4108531703054905
1183,74,15,0.0023259352185183214,0.4243185520172119,0.00022594362497329711,0.4245444956421852
1184,74,16,0.0023249527748763856,0.42296066880226135,0.00022604303061962128,0.423186711832881
1185,75,1,0.002323971575096507,0.4121960997581482,0.00022612367570400238,0.4124222234338522
1186,75,2,0.002322991616556164,0.4380089342594147,0.0002261781096458435,0.43823511236906054
1187,75,3,0.0023220128966405683,0.41500726342201233,0.0002262594699859619,0.4152335228919983
1188,75,4,0.0023210354127426377,0.4151596426963806,0.00022637495398521423,0.4153860176503658
1189,75,5,0.0023200591622629663,0.4090843200683594,0.0002264472246170044,0.4093107672929764
1190,75,6,0.0023190841426097937,0.4154670238494873,0.00022653603553771974,0.41569355988502504
1191,75,7,0.0023181103511989787,0.42898064851760864,0.00022661784291267396,0.4292072663605213
1192,75,8,0.002317137785453969,0.4232116937637329,0.00022668741643428803,0.4234383811801672
1193,75,9,0.002316166442805773,0.4248550832271576,0.00022677809000015258,0.42508186131715775
1194,75,10,0.002315196320692931,0.41844385862350464,0.0002268636077642441,0.4186707222312689
1195,75,11,0.002314227416561487,0.41693586111068726,0.00022696140408515932,0.41716282251477244
1196,75,12,0.002313259727864961,0.43095383048057556,0.0002270326018333435,0.4311808630824089
1197,75,13,0.00231229325206432,0.4205106794834137,0.0002270917594432831,0.420737771242857
1198,75,14,0.0023113279866279505,0.4185557961463928,0.0002271953672170639,0.41878299151360987
1199,75,15,0.002310363929031631,0.4168626368045807,0.00022725339233875275,0.41708989019691944
1200,75,16,0.0023094010767585028,0.43161648511886597,0.00022732190787792207,0.4318438070267439
1201,76,1,0.002308439427299045,0.40993547439575195,0.00022740980982780456,0.4101628842055798
1202,76,2,0.002307478978151044,0.4171690344810486,0.00022748710215091705,0.4173965215831995
1203,76,3,0.002306519726819568,0.3974549174308777,0.00022757956385612487,0.3976824969947338
1204,76,4,0.00230556167081694,0.4223366379737854,0.00022766861319541932,0.4225643065869808
1205,76,5,0.0023046048076627093,0.43042975664138794,0.00022773399949073793,0.43065749064087866
1206,76,6,0.0023036491348836273,0.4290737509727478,0.00022776003181934358,0.42930151100456715
1207,76,7,0.0023026946500136155,0.4336191713809967,0.00022783717513084412,0.43384700855612757
1208,76,8,0.002301741350593744,0.4259938895702362,0.00022793586552143097,0.42622182543575765
1209,76,9,0.002300789234172203,0.42121222615242004,0.00022797641158103945,0.4214402025640011
1210,76,10,0.0022998382983042756,0.43595707416534424,0.00022803430259227752,0.4361851084679365
1211,76,11,0.0022988885405523128,0.4073283076286316,0.00022815145552158357,0.40755645908415317
1212,76,12,0.002297939958485704,0.4288824200630188,0.00022825026512145996,0.42911067032814026
1213,76,13,0.0022969925496808576,0.4011272192001343,0.00022837291657924652,0.4013555921167135
1214,76,14,0.002296046311721166,0.42896386981010437,0.00022842809557914736,0.42919229790568353
1215,76,15,0.002295101242196988,0.42333829402923584,0.00022851009666919708,0.423566804125905
1216,76,16,0.0022941573387056176,0.40689149498939514,0.00022859206795692444,0.4071200870573521
1217,77,1,0.002293214598851261,0.41827088594436646,0.00022864924371242523,0.41849953518807886
1218,77,2,0.0022922730202450115,0.4337954819202423,0.00022871074080467224,0.43402419266104697
1219,77,3,0.002291332600504819,0.4380955994129181,0.0002287687361240387,0.43832436814904213
1220,77,4,0.002290393337255473,0.40513086318969727,0.00022885943949222566,0.4053597226291895
1221,77,5,0.00228945522812857,0.42650219798088074,0.0002289375513792038,0.42673113553225994
1222,77,6,0.0022885182707624925,0.42291679978370667,0.000229002982378006,0.42314580276608466
1223,77,7,0.0022875824628023826,0.4249534606933594,0.00022907504439353943,0.4251825357377529
1224,77,8,0.002286647801900118,0.40639251470565796,0.0002291473299264908,0.4066216620355845
1225,77,9,0.002285714285714286,0.4138491749763489,0.0002292216122150421,0.41407839658856394
1226,77,10,0.0022847819119101594,0.42105868458747864,0.0002293042540550232,0.4212879888415337
1227,77,11,0.0022838506781596734,0.40277573466300964,0.00022940099239349365,0.40300513565540313
1228,77,12,0.0022829205821413984,0.42140206694602966,0.0002294737994670868,0.42163154074549675
1229,77,13,0.002281991621540518,0.4242980480194092,0.00022955980896949767,0.4245276078283787
1230,77,14,0.0022810637940488044,0.3986854553222656,0.00022966331243515014,0.39891511863470075
1231,77,15,0.0022801370973645923,0.4287703037261963,0.0002297852337360382,0.4290000889599323
1232,77,16,0.002279211529192759,0.4374697208404541,0.00022983762621879577,0.4376995584666729
1233,78,1,0.0022782870872446958,0.4323202073574066,0.00022989267110824587,0.43255010002851485
1234,78,2,0.0022773637692382878,0.4281649589538574,0.00022994256019592287,0.42839490151405335
1235,78,3,0.0022764415728978886,0.4196396768093109,0.00023000356554985047,0.4198696803748608
1236,78,4,0.0022755204959542972,0.42525920271873474,0.00023004221916198732,0.42548924493789675
1237,78,5,0.002274600536144734,0.4284530282020569,0.00023011571168899536,0.4286831439137459
1238,78,6,0.002273681691212818,0.42804813385009766,0.0002301684617996216,0.4282783023118973
1239,78,7,0.0022727639589085443,0.4237537980079651,0.00023027598857879638,0.42398407399654386
1240,78,8,0.0022718473369882594,0.4029478430747986,0.00023038414120674135,0.4031782272160053
1241,78,9,0.0022709318232146383,0.4277992844581604,0.0002304409444332123,0.4280297254025936
1242,78,10,0.002270017415356663,0.4173922538757324,0.00023052579164505006,0.4176227796673775
1243,78,11,0.0022691041111895984,0.42334696650505066,0.00023065680265426636,0.42357762330770493
1244,78,12,0.002268191908494971,0.4216420650482178,0.00023070991039276123,0.42187277495861053
1245,78,13,0.002267280805060543,0.412839412689209,0.00023078927397727968,0.4130702019631863
1246,78,14,0.002266370798680294,0.39952731132507324,0.00023086380958557129,0.39975817513465883
1247,78,15,0.0022654618871543962,0.40597376227378845,0.00023095709085464478,0.4062047193646431
1248,78,16,0.0022645540682891914,0.410563588142395,0.0002311062216758728,0.4107946943640709
1249,79,1,0.0022636473398971713,0.41935181617736816,0.00023117485642433166,0.4195829910337925
1250,79,2,0.002262741699796952,0.41229337453842163,0.0002312787473201752,0.4125246532857418
1251,79,3,0.002261837145813256,0.4120720326900482,0.00023136189579963686,0.41230339458584786
1252,79,4,0.002260933675776886,0.4018257260322571,0.00023143967986106873,0.40205716571211814
1253,79,5,0.0022600312875247063,0.43128734827041626,0.00023149371147155763,0.43151884198188784
1254,79,6,0.00225912997889962,0.417437344789505,0.00023157843947410584,0.4176689232289791
1255,79,7,0.002258229747750547,0.4383985102176666,0.00023163443803787232,0.4386301446557045
1256,79,8,0.0022573305919324016,0.42335423827171326,0.00023172618448734285,0.4235859644562006
1257,79,9,0.002256432509306073,0.42089515924453735,0.00023181086778640748,0.42112697011232375
1258,79,10,0.002255535497738404,0.4140072166919708,0.00023188638687133788,0.41423910307884215
1259,79,11,0.002254639555102166,0.4190486669540405,0.00023198100924491882,0.41928064796328546
1260,79,12,0.002253744679276044,0.423569917678833,0.0002320358455181122,0.4238019535243511
1261,79,13,0.0022528508681446094,0.42035767436027527,0.000232113778591156,0.42058978813886644
1262,79,14,0.0022519581195983027,0.3971784710884094,0.00023221029341220857,0.3974106813818216
1263,79,15,0.002251066431533411,0.4185459613800049,0.00023229625821113588,0.418778257638216
1264,79,16,0.002250175801852048,0.4440555274486542,0.00023231083154678345,0.44428783828020096
1265,80,1,0.0022492862284621334,0.394641637802124,0.00023241013288497926,0.394874047935009
1266,80,2,0.002248397709277371,0.4117230176925659,0.00023248843848705292,0.411955506131053
1267,80,3,0.0022475102422172297,0.42910268902778625,0.00023256391286849976,0.4293352529406548
1268,80,4,0.0022466238252069216,0.40859806537628174,0.00023263379931449891,0.4088306991755962
1269,80,5,0.002245738456177384,0.41593167185783386,0.0002327207326889038,0.4161643925905228
1270,80,6,0.002244854133065255,0.4215560555458069,0.00023281238973140716,0.42178886793553827
1271,80,7,0.0022439708538128577,0.42007383704185486,0.00023288896679878236,0.42030672600865365
1272,80,8,0.0022430886163681773,0.44454920291900635,0.00023295029997825624,0.4447821532189846
1273,80,9,0.002242207418684842,0.4148006737232208,0.00023302198946475983,0.41503369571268556
1274,80,10,0.002241327258722103,0.408155620098114,0.00023309105634689332,0.4083887111544609
1275,80,11,0.002240448134444816,0.4067544639110565,0.00023317790031433106,0.40698764181137087
1276,80,12,0.0022395700438234173,0.4126269817352295,0.00023326194286346435,0.41286024367809293
